id,lat,lng,locale,displayName,displayNameAlternate,street,zipCode,city,timezone,stateProvinceCode,displayAddress
103,40.5083,-111.8922,us/es,"Draper, UT","IKEA Draper, UT",67 West IKEA Way,84020,Draper,America/Denver,USUT,"67 West IKEA Way, Draper"
104,45.5503,9.3292,it/it,HSU IT,IKEA HSU IT,"strada provinciale 208, 3",20061,Carugate (MI),Europe/Rome,ITMI,"strada provinciale 208, 3, Carugate (MI)"
106,59.2127,15.1359,se/sv,Örebro,IKEA Örebro,Kundvägen 2,70231,Örebro,Europe/Stockholm,,"Kundvägen 2, Örebro"
106,59.2127,15.1359,se/en,Örebro,IKEA Örebro,Kundvägen 2,70231,Örebro,Europe/Stockholm,,"Kundvägen 2, Örebro"
109,57.7719,14.2038,se/sv,Jönköping,IKEA Jönköping,Kompanigatan 70,55305,Jönköping,Europe/Stockholm,,"Kompanigatan 70, Jönköping"
109,57.7719,14.2038,se/en,Jönköping,IKEA Jönköping,Kompanigatan 70,55305,Jönköping,Europe/Stockholm,,"Kompanigatan 70, Jönköping"
110,21.5577,39.1829,sa/ar,جدة,ايكيا معرض جدة,الامير محمد بن عبدالعزيز الفرعي,21482,جدة,Asia/Riyadh,SA02,"الامير محمد بن عبدالعزيز الفرعي, جدة"
110,21.5577,39.1829,sa/en,Jeddah,IKEA Jeddah store,Prince Mohammed bin Abdulaziz,21482,JEDDAH,Asia/Riyadh,SA02,"Prince Mohammed bin Abdulaziz, JEDDAH"
111,44.0793,12.4752,it/it,Rimini,IKEA Rimini,Via Tolemaide 140,47922,RIMINI,Europe/Rome,ITRN,"Via Tolemaide 140, RIMINI"
113,54.62149967112336,-5.863119619198685,gb/en,Belfast,IKEA Belfast,"Holywood Exchange, 306 Airport RD W",BT3 9EJ,Belfast,Europe/London,GBANN,"Holywood Exchange, 306 Airport RD W, Belfast"
116,45.8657,13.4334,it/it,Gorizia Villesse,IKEA Gorizia Villesse,"Località' Maranuz, 1",34070,VILLESSE,Europe/Rome,ITGO,"Località' Maranuz, 1, VILLESSE"
117,52.3090339,10.5045591,de/de,Braunschweig,IKEA Braunschweig,Hansestraße 27,38112,Braunschweig,Europe/Berlin,DENI,"Hansestraße 27, Braunschweig"
117,52.3090339,10.5045591,de/en,Braunschweig,IKEA Braunschweig,Hansestraße 27,38112,Braunschweig,Europe/Berlin,DENI,"Hansestraße 27, Braunschweig"
118,50.80238823,12.85975825,de/de,Chemnitz,IKEA Chemnitz,Im Neefepark 5,09116,Chemnitz,Europe/Berlin,DESN,"Im Neefepark 5, Chemnitz"
118,50.80238823,12.85975825,de/en,Chemnitz,IKEA Chemnitz,Im Neefepark 5,09116,Chemnitz,Europe/Berlin,DESN,"Im Neefepark 5, Chemnitz"
119,51.98214858,8.49225392,de/de,Bielefeld,IKEA Bielefeld,Südring 7,33647,Bielefeld,Europe/Berlin,DENW,"Südring 7, Bielefeld"
119,51.98214858,8.49225392,de/en,Bielefeld,IKEA Bielefeld,Südring 7,33647,Bielefeld,Europe/Berlin,DENW,"Südring 7, Bielefeld"
121,55.75499959890006,12.519070184814545,dk/da,Gentofte,IKEA Gentofte,Nybrovej 2,2820,Gentofte,Europe/Copenhagen,DK15,"Nybrovej 2, Gentofte"
122,60.6339,16.9898,se/sv,Gävle,IKEA Gävle,Valbovägen 307,81832,Valbo,Europe/Stockholm,,"Valbovägen 307, Valbo"
122,60.6339,16.9898,se/en,Gävle,IKEA Gävle,Valbovägen 307,81832,Valbo,Europe/Stockholm,,"Valbovägen 307, Valbo"
124,49.82212726,9.98357782,de/de,Würzburg,IKEA Würzburg,Mainfrankenhöhe 2,97078,Würzburg,Europe/Berlin,DEBY,"Mainfrankenhöhe 2, Würzburg"
124,49.82212726,9.98357782,de/en,Würzburg,IKEA Würzburg,Mainfrankenhöhe 2,97078,Würzburg,Europe/Berlin,DEBY,"Mainfrankenhöhe 2, Würzburg"
125,50.9037,-1.4129,gb/en,Southampton,IKEA Southampton,West Quay Road,SO15 1GY,Southampton,Europe/London,GBHAM,"West Quay Road, Southampton"
126,58.8867,5.7212,no/no,Forus,IKEA Forus,Grenseveien 2,4313,Sandnes,Europe/Oslo,,"Grenseveien 2, Sandnes"
126,58.8867,5.7212,no/en,Forus,IKEA Forus,Grenseveien 2,4313,Sandnes,Europe/Oslo,,"Grenseveien 2, Sandnes"
129,52.3668,13.5558,de/de,Berlin-Waltersdorf,IKEA Berlin-Waltersdorf,"Airport Center, Am Rondell 8",12529,Schönefeld,Europe/Berlin,DEBE,"Airport Center, Am Rondell 8, Schönefeld"
129,52.3668,13.5558,de/en,Berlin-Waltersdorf,IKEA Berlin-Waltersdorf,"Airport Center, Am Rondell 8",12529,Schönefeld,Europe/Berlin,DEBE,"Airport Center, Am Rondell 8, Schönefeld"
130,43.42949830249604,5.267922527486527,fr/fr,Vitrolles,IKEA Vitrolles,CHEMIN DE LA BASTIDE BLANCHE,13127,VITROLLES,Europe/Paris,FRPAC,"CHEMIN DE LA BASTIDE BLANCHE, VITROLLES"
131,48.9751,2.4945,fr/fr,Paris Nord,IKEA Paris Nord,176 AVENUE DE LA PLAINE DE FRANCE,95500,ROISSY CHARLES DE G,Europe/Paris,FRIDF,"176 AVENUE DE LA PLAINE DE FRANCE, ROISSY CHARLES DE G"
133,50.649828962865364,2.9777361431978626,fr/fr,Lille,IKEA Lille,130 RUE GRAND BUT,59160,LOMME,Europe/Paris,FRHDF,"130 RUE GRAND BUT, LOMME"
134,44.8851,-0.5658,fr/fr,Bordeaux,IKEA Bordeaux,AVENUE DES 40 JOURNAUX,33300,BORDEAUX-LAC,Europe/Paris,FRNAQ,"AVENUE DES 40 JOURNAUX, BORDEAUX-LAC"
139,51.3486862,12.1831434,de/de,Halle/Leipzig,IKEA Halle/Leipzig,Nordpark 17,06237,Leuna,Europe/Berlin,DESN,"Nordpark 17, Leuna"
139,51.3486862,12.1831434,de/en,Halle/Leipzig,IKEA Halle/Leipzig,Nordpark 17,06237,Leuna,Europe/Berlin,DESN,"Nordpark 17, Leuna"
140,53.4178,-2.6289,gb/en,Warrington,IKEA Warrington,910 Europe Boulevard,WA5 7TY,Warrington,Europe/London,GBWRT,"910 Europe Boulevard, Warrington"
141,51.5537,-0.2605,gb/en,IKEA London - Wembley,IKEA London - Wembley,2 Drury Way,NW10 0TH,London,Europe/London,GBLND,"2 Drury Way, London"
142,52.5697,-2.0156,gb/en,Wednesbury,IKEA Wednesbury,"Park Lane, Wednesbury",WS10 9SF,West Midlands,Europe/London,GBBIR,"Park Lane, Wednesbury, West Midlands"
143,54.958493037608314,-1.6804839582590516,gb/en,Gateshead,IKEA Gateshead,Metro Park West,NE11 9XS,"Gateshead, Tyne & Wear",Europe/London,GBGAT,"Metro Park West, Gateshead, Tyne & Wear"
144,51.3794,-0.124,gb/en,Croydon,IKEA Croydon,Access via Hesterman Way,CR0 4YA,Croydon,Europe/London,GBCRY,"Access via Hesterman Way, Croydon"
145,28.483,-81.4273,us/es,"Orlando, FL","IKEA Orlando, FL",4092 Eastgate Dr,32839,Orlando,America/New_York,USFL,"4092 Eastgate Dr, Orlando"
145,28.483,-81.4273,us/en,"Orlando, FL","IKEA Orlando, FL",4092 Eastgate Dr,32839,Orlando,America/New_York,USFL,"4092 Eastgate Dr, Orlando"
146,53.64886399,9.92747005,de/de,Hamburg-Schnelsen,IKEA Hamburg-Schnelsen,Wunderbrunnen 1,22457,"Hamburg, Schnelsen",Europe/Berlin,DEHH,"Wunderbrunnen 1, Hamburg, Schnelsen"
146,53.64886399,9.92747005,de/en,Hamburg-Schnelsen,IKEA Hamburg-Schnelsen,Wunderbrunnen 1,22457,"Hamburg, Schnelsen",Europe/Berlin,DEHH,"Wunderbrunnen 1, Hamburg, Schnelsen"
147,50.8615936,6.9710502,de/de,Köln-Godorf,IKEA Köln-Godorf,Godorfer Hauptstraße 171,50997,Köln,Europe/Berlin,DENW,"Godorfer Hauptstraße 171, Köln"
147,50.8615936,6.9710502,de/en,Köln-Godorf,IKEA Köln-Godorf,Godorfer Hauptstraße 171,50997,Köln,Europe/Berlin,DENW,"Godorfer Hauptstraße 171, Köln"
148,51.4603732,7.0009114,de/de,Essen,IKEA Essen,Altendorfer Straße 2,45127,Essen,Europe/Berlin,DENW,"Altendorfer Straße 2, Essen"
148,51.4603732,7.0009114,de/en,Essen,IKEA Essen,Altendorfer Straße 2,45127,Essen,Europe/Berlin,DENW,"Altendorfer Straße 2, Essen"
149,43.7676,-79.3693,ca/en,North York,IKEA North York,15 Provost Drive,M2K 2X9,North York,America/Toronto,CAON,"15 Provost Drive, North York"
149,43.7676,-79.3693,ca/fr,North York,IKEA North York, , , ,America/Toronto,CAON," ,  "
151,52.0127,4.3816,nl/en,Delft,IKEA Delft,OLOF PALMESTRAAT 1,2616 LN,DELFT,Europe/Amsterdam,NLZH,"OLOF PALMESTRAAT 1, DELFT"
151,52.0127,4.3816,nl/nl,Delft,IKEA Delft,OLOF PALMESTRAAT 1,2616 LN,DELFT,Europe/Amsterdam,NLZH,"OLOF PALMESTRAAT 1, DELFT"
152,39.3747,-76.4623,us/en,"Baltimore, MD","IKEA Baltimore, MD",8352 Honeygo Boulevard,21236,Baltimore,America/New_York,USMD,"8352 Honeygo Boulevard, Baltimore"
152,39.3747,-76.4623,us/es,"Baltimore, MD","IKEA Baltimore, MD",8352 Honeygo Boulevard,21236,Baltimore,America/New_York,USMD,"8352 Honeygo Boulevard, Baltimore"
153,40.4522,-80.1676,us/en,"Pittsburgh, PA","IKEA Pittsburgh, PA",2001 Park Manor Boulevard,15205,Pittsburgh,America/New_York,USPA,"2001 Park Manor Boulevard, Pittsburgh"
153,40.4522,-80.1676,us/es,"Pittsburgh, PA","IKEA Pittsburgh, PA",2001 Park Manor Boulevard,15205,Pittsburgh,America/New_York,USPA,"2001 Park Manor Boulevard, Pittsburgh"
154,40.6751,-74.1697,us/es,"Elizabeth, NJ","IKEA Elizabeth, NJ",1000 IKEA Drive,07201,Elizabeth,America/New_York,USNJ,"1000 IKEA Drive, Elizabeth"
154,40.6751,-74.1697,us/en,"Elizabeth, NJ","IKEA Elizabeth, NJ",1000 IKEA Drive,07201,Elizabeth,America/New_York,USNJ,"1000 IKEA Drive, Elizabeth"
155,46.6394,14.3694,at/de,Klagenfurt,IKEA Klagenfurt,IKEA Platz 1,9020,Klagenfurt,Europe/Vienna,AT2,"IKEA Platz 1, Klagenfurt"
155,46.6394,14.3694,at/en,Klagenfurt,IKEA Klagenfurt,IKEA Platz 1,9020,Klagenfurt,Europe/Vienna,AT2,"IKEA Platz 1, Klagenfurt"
156,40.7744,-73.5315,us/en,"Long Island, NY","IKEA Long Island, NY",1100 Broadway Mall,11801-2714,Hicksville,America/New_York,USNY,"1100 Broadway Mall, Hicksville"
156,40.7744,-73.5315,us/es,"Long Island, NY","IKEA Long Island, NY",1100 Broadway Mall,11801-2714,Hicksville,America/New_York,USNY,"1100 Broadway Mall, Hicksville"
157,38.5866,-121.5535,us/en,"West Sacramento, CA","IKEA West Sacramento, CA",700 IKEA Court,95605,West Sacramento,America/Los_Angeles,USCA,"700 IKEA Court, West Sacramento"
157,38.5866,-121.5535,us/es,"West Sacramento, CA","IKEA West Sacramento, CA",700 IKEA Court,95605,West Sacramento,America/Los_Angeles,USCA,"700 IKEA Court, West Sacramento"
158,42.1367,-71.0687,us/en,"Stoughton, MA","IKEA Stoughton, MA",One IKEA Way,02072,Stoughton,America/New_York,USMA,"One IKEA Way, Stoughton"
158,42.1367,-71.0687,us/es,"Stoughton, MA","IKEA Stoughton, MA",One IKEA Way,02072,Stoughton,America/New_York,USMA,"One IKEA Way, Stoughton"
159,39.3678,-76.4599,us/en,"MD, HSU USE","IKEA MD, HSU USE",9930 Franklin Square Drive,21236-4902,Baltimore,America/New_York,USMD,"9930 Franklin Square Drive, Baltimore"
159,39.3678,-76.4599,us/es,"MD, HSU USE","IKEA MD, HSU USE",9930 Franklin Square Drive,21236-4902,Baltimore,America/New_York,USMD,"9930 Franklin Square Drive, Baltimore"
162,33.8419,-118.2601,us/en,"Carson, CA","IKEA Carson, CA",20700 South Avalon Blvd,90746,Carson,America/Los_Angeles,USCA,"20700 South Avalon Blvd, Carson"
162,33.8419,-118.2601,us/es,"Carson, CA","IKEA Carson, CA",20700 South Avalon Blvd,90746,Carson,America/Los_Angeles,USCA,"20700 South Avalon Blvd, Carson"
163,49.33258909155832,1.0977066812276535,fr/fr,Rouen,IKEA Rouen,AVENUE GUSTAVE PICARD,76410,TOURVILLE LA RIVIERE,Europe/Paris,FRNOR,"AVENUE GUSTAVE PICARD, TOURVILLE LA RIVIERE"
165,37.8312,-122.2925,us/en,"Emeryville, CA","IKEA Emeryville, CA",4400 Shellmound Street,94608,Emeryville,America/Los_Angeles,USCA,"4400 Shellmound Street, Emeryville"
165,37.8312,-122.2925,us/es,"Emeryville, CA","IKEA Emeryville, CA",4400 Shellmound Street,94608,Emeryville,America/Los_Angeles,USCA,"4400 Shellmound Street, Emeryville"
166,32.78,-117.1264,us/en,"San Diego, CA","IKEA San Diego, CA",2149 Fenton Parkway,92108,San Diego,America/Los_Angeles,USCA,"2149 Fenton Parkway, San Diego"
166,32.78,-117.1264,us/es,"San Diego, CA","IKEA San Diego, CA",2149 Fenton Parkway,92108,San Diego,America/Los_Angeles,USCA,"2149 Fenton Parkway, San Diego"
167,33.6905,-117.9163,us/en,"Costa Mesa, CA","IKEA Costa Mesa, CA",1475 South Coast Drive,92626,Costa Mesa,America/Los_Angeles,USCA,"1475 South Coast Drive, Costa Mesa"
167,33.6905,-117.9163,us/es,"Costa Mesa, CA","IKEA Costa Mesa, CA",1475 South Coast Drive,92626,Costa Mesa,America/Los_Angeles,USCA,"1475 South Coast Drive, Costa Mesa"
168,38.6431,-77.2901,us/en,"Woodbridge, VA","IKEA Woodbridge, VA",2900 Potomac Mills Circle,22192,Woodbridge,America/New_York,USVA,"2900 Potomac Mills Circle, Woodbridge"
